ant-1.3,0.7716157575757575,30.01765596305464,148473.19219720573
ant-1.4,0.7071372220894093,6.1421282033775215,121.3321516594761
ant-1.5,0.8180263286201853,20.383883805333504,12625.487793630482
ant-1.6,0.7991497565772927,8.704177902499849,1149.8421742448347
ant-1.7,0.8093970652476072,21.813086472751955,21739.810853919666
camel-1.0,0.8257701222081755,25.11773905507328,1647.8103242530713
camel-1.2,0.6762740251310748,30.99991984864846,1006.4949932734935
camel-1.4,0.7521998493769685,31.131869703405854,3075.8856455481914
camel-1.6,0.7586986321243523,14.126457416684595,1372.8023153945217
ivy-1.1,0.8016370877315083,26.30092071936289,5530.823174515514
ivy-1.4,0.7876118026740434,40.330034049588185,182868.938124602
ivy-2.0,0.8332799817370129,37.06596845848096,164983.26636139353
jedit-3.2,0.8311212754080691,17.89961510556932,5761.789915362236
jedit-4.0,0.8331809242871192,18.09532410027604,6525.849218129703
jedit-4.1,0.8089911969750682,12.179014645401088,1795.9834558095847
jedit-4.2,0.8599063030178398,12.406033570514296,72545.52543101278
jedit-4.3,0.8234319283982315,15.368172130476514,1190.8188643847882
log4j-1.0,0.7477200193047189,11.419066458079305,4446.659115562772
log4j-1.1,0.776950074674632,34.3278088374394,3261.3670045675617
log4j-1.2,0.5760173376432559,15.905495251993452,646.7121098506577
lucene-2.0,0.7375380788365863,22.301904811903437,2023.58462691927
lucene-2.2,0.707620675155,21.49163556283483,110755.81019278757
lucene-2.4,0.6983776293745345,10.282693428142847,1980.5450885832001
poi-1.5,0.6696051397833545,12.790863840364068,13533.792404792017
poi-2.0,0.7707528989057653,21.01764269763255,3783.448416718961
poi-2.5,0.6489658829074151,13.466909757879472,17288.182358984166
poi-3.0,0.684357669683258,13.943277429683578,2332.976310560599
synapse-1.0,0.8296997270245676,17.490683351294507,1085.8419587367284
synapse-1.1,0.7160185185185185,12.437666255519071,1364.531469259113
synapse-1.2,0.6759175646551725,11.373392941798567,663.3621873046147
velocity-1.4,0.617843901846453,31.014598449679596,2031.5560855863698
velocity-1.5,0.6841011378716437,20.393633828879704,2264.7981034178624
velocity-1.6,0.7321794989657548,29.930802927644457,5521.21565162193
xalan-2.4,0.7802502482533603,29.00467289984656,172220.1423986001
xalan-2.5,0.6327149601424038,26.603752844679917,9710.903641453955
xalan-2.6,0.6789021920903955,22.252441801896758,795092.8365856744
xalan-2.7,0.5559239518345899,20.424495050278225,578973.322125199
xerces-init,0.7062266208324093,30.47573890206307,202277.41496494462
xerces-1.2,0.6738002964426877,8.426579337903053,23653.818463904274
xerces-1.3,0.8205382653353007,16.184384469721138,112202.08985495401
xerces-1.4,0.7527243171704774,46.79339107350444,477953.6321784859
