,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,-12.851547604233751,16.761168037303356,-16.680494105039337,2.570752235874749,12.902814624660351,9.493901684720315,2.770334989537373,16.061236503817913,-2.674813561550221,0.0,-7.420115801103472,6.660602644244649,-16.955183021608242,5.796290073119692,15.670637317508543,-6.086261465732868,0.0,-4.495171940884943,-3.892027678850697,0.0,-6.272439531775178,16.01136171529229,-9.252509665123803,-2.7341766170117,15.783745408956587,-16.58935048314061,-10.223768635955235,-1.5611803915352127,-3.8295704629669025,4.020733272750414,-11.091438551619087,-2.923380284390613,0.0,-16.19747608340671,-6.688174432221579,18.12889031723989,0.0,-7.4013710814681595,18.285273824154693,10.610087702896275,-2.9896688013384356,-7.215375088489944,-7.865670370227066,3.610446644563023,20.0,-13.975177540852494,18.727369206698903,-5.5962780973961905,16.661294784795853,16.942123755341868,7.162180120342633,13.86626360923147,14.050788336372271,-5.013646983197492,-13.165820161768199,-2.47992858455313,1.0570864888783686,-19.425799400657,9.746757651006085,11.421793702858416,5.115872695979099,-1.4738963627138957,1.406930927737779
1,-19.85183379159728,16.7611680373345,-16.680939430669483,2.5707708381448846,12.39856774806768,9.493899781861348,2.7703404887117533,16.059220442276605,-2.6747922796671824,0.0,-7.42011585645939,5.044005986949465,-16.955659026770363,5.795765966717357,15.670637317508545,-6.084456231409876,0.0,-4.498208250944323,-4.078064506430822,0.0,-6.272141301363888,16.011355422709126,-9.250294866493775,-2.7341765792066655,13.648665140918183,-16.59999865875986,-10.223653467948491,-1.5611807534850901,-3.7923062328841946,4.0241547275497105,-11.074611059075075,-2.923384679391962,0.0,-16.20175629258273,-5.674091150189687,18.12915393502042,0.0,-7.401495034696952,18.285273824154693,10.536170334024781,-3.0195021650093303,-7.269478259668217,-7.867458087171899,3.6144505983367896,20.0,-13.942999875925834,18.716369140595575,0.0,16.176920584451782,16.94212375534187,7.162352098074994,11.642856181743145,14.050788336372271,-5.013647004778877,-13.165820161768199,-2.5030663036903786,1.04271209346016,-19.42120349914658,9.759341045201566,11.421793702858416,5.111190184227082,-1.4608788516444307,1.4069303806490745
2,-13.556289806628266,16.7611680373345,-16.680494105039344,2.5763824659560366,12.399355281320132,9.49389965676368,2.77033627359789,16.026610289334222,-1.8399822808180546,0.0,-7.420115781552102,6.660605002596432,-16.943608255889707,5.833129333665313,15.670563265438755,-6.086169400986428,0.0,-4.498208250944323,-3.8966369452425846,0.0,-6.2735332447046135,16.011364063191838,-9.252290589901445,-2.7330719913841848,15.783745408956591,-16.598998242536304,-10.223768635955235,-1.5611807534850901,-3.7830727899762926,4.02075076693361,-11.074295229683575,-2.9236988029881195,0.0,-16.2015369132425,-5.674153960814137,18.128890317239893,0.0,-7.241405501975145,18.285809973916223,10.60991293029659,-2.9912941913471265,-7.2153768363371,-7.865601913174817,3.626827129233695,20.0,-13.962117620090304,18.724849747401006,-5.596278097396189,16.663753946106816,16.942123755341868,7.162180120342635,13.86626360923147,14.050788336372271,-5.013698142681025,-13.174785073922004,-2.4566566995829016,1.0570855089842652,-19.421222064368227,9.746776967645987,11.421793702858416,5.115897354588496,-1.4592308688781082,1.4069308890308543
3,-13.014543980799333,16.761168080998328,-17.987583290034728,2.5642580260779226,12.2953581118842,9.493844357351552,2.7709168311367938,17.723080033550254,-3.1002068915946737,0.0,-7.420108224204279,6.698127008698963,-16.943992163660532,5.811436724423825,15.473313938375004,-6.085434889505619,0.0,-4.706544277340581,-4.1379463855404826,0.0,-6.289712671767862,16.011356206163278,-9.202197756352206,-2.742889277072842,15.949310440859495,-16.599991588000925,-9.133386872640928,-1.3620127085098943,-5.209994289149549,4.186252979533207,-11.081135028570596,-2.9055502275062866,0.0,-16.066541407686458,-5.9635590622164125,18.129153935020412,0.0,-7.8592363450622855,16.727434362530868,10.608954809448008,-2.7944374102845635,-7.215271064601289,-8.615659717053566,2.7051708545907105,20.0,-15.973158392193266,18.259026606224094,-5.538531038940743,16.684998646489113,17.06547202317662,6.3140079520388515,11.628072421499237,14.064507980384263,-5.723590348229762,-16.22328538574218,-1.7247351290116335,1.0327875030717029,-19.421239181657143,9.74375208780122,11.415621267405966,5.148880729937031,-1.4379772188003812,1.4076674125652942
4,-19.8518777063615,16.7611680373345,-16.637445214783593,2.5760481323851163,12.219360000563022,9.493899666605632,2.7703362662886226,17.721764162502573,-1.8532719014493075,0.0,-7.420116001187887,6.7024596417207984,-16.94358107356758,5.833241551841676,15.670565305603375,-6.086142995706826,0.0,-4.5199899181218886,-3.9630697042255703,1.2164546781711651,-6.2903537134647785,14.525166238473531,-9.202169120354174,-2.733072246295799,16.12934421654966,-16.59899756016482,-10.226348028137245,-1.5611957305836448,-5.21310331918624,4.020751136906804,-11.092280711135565,-2.9236806594359885,0.0,-16.201535187386032,-5.665762690507929,18.129153931594672,0.0,-7.246416709175353,18.34950436052622,10.612099113266432,-2.9913938266284124,-7.279205560072079,-13.81607170848594,4.086082586208152,20.0,-13.698364604457463,18.25632093309727,-4.451616175777385,16.690104438471494,16.943103673760984,7.162179934036176,11.608184366688608,14.050787966657307,-5.013665778065821,-16.215316635881706,-1.7048251460012551,1.0642795763265442,-19.421202892331703,9.741238456779374,11.42178756148779,5.115895881101108,-1.4604752417130142,1.4069990129843661
5,-19.849934925515097,16.761426562455455,-16.68094080223095,2.5711028664784576,12.399293578423556,9.493899887652313,2.7703322437981344,16.077174754225236,-2.6747922875338084,0.0,-7.420032906198598,5.044005986949465,-17.066113784425426,5.795965538123088,15.670637443037192,-6.0861732272396765,0.0,-4.497817100607744,-3.8966369452425846,0.0,-6.289744576894758,16.011355189009585,-9.251711291404433,-2.733035611987322,12.955132887280715,-16.59999865875986,-10.223653467948491,-1.5611808331969734,-3.8411880429122736,2.2166003328034902,-11.074520942767197,-2.9236855302562432,0.0,-16.260578270660282,-5.917514400216549,18.130670403189725,0.0,-7.400138951669332,18.285273824154693,10.538683595186654,-2.9913221159425025,-7.269478259668217,-7.896558713430753,3.6144505983367896,20.0,-13.990411772465322,16.301774646847946,-4.618247995425417,16.68999491948332,16.94172329463038,7.16226161938884,11.716422479792634,14.05078801163761,-5.013646983197493,-13.2719153400958,-2.503066303690379,1.0571781228502415,-19.420008302060392,9.746542321607535,11.420857259890926,5.098308331909093,-1.472042066182662,1.4066915478100295
6,-19.852559982645683,16.766335833558472,-19.70824557928063,4.267661557633834,12.408240990448878,9.14745567290392,2.7704206512482985,17.79059690391707,-2.7870722431890145,0.0,-7.420028546818937,6.704727793755016,-16.958114229494996,5.833186142035887,15.670568891929438,-6.114604487578721,0.0,-4.570530754725791,-4.71291629789906,0.0,-8.549518643774185,16.01136394118062,-9.22800479608312,-2.727935033807203,16.041871064540032,-16.598772403983606,-8.29775610069743,-1.5611961423362353,-3.8293516860031276,2.395492825538221,-11.076126420747984,-2.9236912752935034,0.0,-16.261324708876707,-5.042362941282157,18.129243971752132,0.0,-7.405897387673733,4.766710506100785,10.503096700842205,-1.1609369049571079,-6.05558886402073,-14.936751995585604,3.9751186815150166,19.90502934188468,-13.95750810677686,18.721617950348985,6.611892182143304,16.68558193085547,16.970064964706282,13.862433002798245,13.888517728852904,14.049952159844246,5.051688396175802,-16.259517247227166,-2.556319613153148,1.0317804931588448,-19.424255535472057,9.741630759109633,11.39329926988491,5.098458789739128,-1.4813167179619282,1.4069352364020657
7,-19.851836762899698,16.7611680373345,-16.68094080223095,2.5707708381448846,12.399061724993294,9.493899781861348,2.770340488711753,16.061236503817913,-2.6747922879451314,0.0,-7.420115781552102,5.044005986949465,-16.955659026770363,5.795765966717356,15.670637317508543,-6.086169400986427,0.0,-4.498208250944323,-3.8966369452425846,0.0,-6.272141301363888,16.0113551868135,-9.250294866493775,-2.7341765825175353,13.648665140918183,-16.59999865875986,-10.223653467948491,-1.5611807534850901,-3.7923062328841946,4.018928617260553,-11.07451592650445,-2.923377462320295,0.0,-16.20175629258273,-5.674091150189687,18.130670403189722,0.0,-7.401495034696952,18.285273824154693,10.536170334024781,-3.0195021650093303,-7.269478259668217,-7.8656019131748165,3.6144505983367896,20.0,-13.956136527292518,16.30953386688719,0.0,16.660773287563295,16.942123755341868,7.16217945577365,11.602738380477946,14.050788336372271,-5.013646983197492,-13.165820161768199,-2.503066303690379,1.0570855089842655,-19.4212221113671,9.746637773726642,11.421793702858416,5.111127943159187,-1.4608788516444307,1.406930886622399
8,-19.851184518728505,16.766335833558472,-19.536350213430524,4.24933695866414,17.665817448545862,9.196141808753135,2.6874445942487366,17.787963637937402,-15.527815478576027,0.0,-7.420026439715389,6.536073161326662,-17.10958997520488,5.780859522656061,15.670570649154378,-6.113468176715437,0.0,-5.285664347855375,-4.792121984638848,0.0,-8.98715593085074,0.0,-9.22739142596842,-2.7402230919458272,16.00542108482262,-16.597578068539065,-9.187654077643678,-1.5611280170964346,-5.202583935672822,2.2733712524681775,-11.076154693663725,-2.9225007765306263,0.0,-16.25500502126938,-5.674262044946911,18.128814312303795,0.0,-7.403775754056972,4.72979935251143,10.611488133939412,-1.1977945071643896,-7.696456969381399,-14.81049300799012,3.903608956451269,19.393114141026253,-13.945394937036577,18.71534130382889,6.611892182143305,-17.563750186958217,16.970064964706282,6.797910528497929,11.62737082863138,14.049958655961344,5.068704950021784,-16.2663199786762,-2.55634899970569,0.0,-19.2531292704914,10.173760067652925,11.393257052145891,5.0982159020699775,-1.3688118820817445,1.2665929131711027
9,-19.999979599148656,16.766335833558472,-19.536350213430524,4.2496255284913325,12.239641270413678,9.163489918971774,2.6874445942487366,17.78801867171631,-2.826801078597547,0.0,-7.420023136843921,6.536073161326663,-17.055504198690898,5.795838097069542,15.670570661909629,-6.114213126165248,0.0,-5.348481979569521,-4.792121984638848,0.0,-8.764337880731636,16.008292759948368,-9.22739142596842,-2.528148061814951,16.11768068663552,-16.59757806853906,-8.301649738705484,-1.5660260456875452,-4.028763959345502,2.403117081070083,-11.076301793654594,-2.923394054564102,0.0,-16.201546053197326,-5.674262044946912,18.12881273295705,0.0,-7.405897060707517,4.7340028348921415,10.612270855524692,-1.1964311109754244,-7.131907000715035,-14.864625245507096,3.9515920129931654,20.0,-13.957742237982051,18.71534145261065,6.611892182143305,15.02879842079727,16.970064964706282,7.038119893796043,11.637863372800236,14.049958720285716,4.414887944521894,-13.093098828325958,-2.5530285541187925,0.0,-19.24970426889885,10.173760067652925,11.393780172016719,5.098211077882491,-1.4588159758967285,1.4073095247840937
