ant-1.3,0.6541139393939395,1.3386936128682672,0.48555698840255374
ant-1.4,0.6031012431269425,1.043421374595914,0.3170190159030348
ant-1.5,0.6386470014627011,0.6410413611484451,0.12844001700609087
ant-1.6,0.6721711259754738,0.9335742618510022,1.416524081663211
ant-1.7,0.694459652118661,4.55242208625471,1.246288142414849
camel-1.0,0.6442098609355246,0.8517170300559029,0.04571729945528392
camel-1.2,0.6045629001562814,1.9823105160108627,3.85830525207949
camel-1.4,0.6220798130905106,1.362480944480332,1.6093615414300482
camel-1.6,0.5940660725388601,3.828414427595439,3.3716381620291163
ivy-1.1,0.6431431001817267,1.9671282150304878,21.635605018755008
ivy-1.4,0.674717611802674,0.903799217166368,0.09373272267330872
ivy-2.0,0.6579279119318183,0.7725526202699983,0.2574373724976057
jedit-3.2,0.687945796119495,11.594691449374043,16.267122132687657
jedit-4.0,0.7077154549135288,7.748773361445341,5.068254529469242
jedit-4.1,0.6793727106227105,2.364396335070613,3.5766167068071444
jedit-4.2,0.6812031515089199,6.102651788647105,1.0833493575315176
jedit-4.3,0.6238440040650407,0.922904311533723,0.027974537945823087
log4j-1.0,0.6471675774134791,3.6509824066943573,1.309000370197671
log4j-1.1,0.6335161083848944,2.048230895246101,2.3844102051862963
log4j-1.2,0.5274104221765108,1.6069547795708699,4.601661904014383
lucene-2.0,0.6158230960581706,3.207235305361966,8.263534142064238
lucene-2.2,0.5454006043536935,9.7858484261995,14.188009275850675
lucene-2.4,0.5814739156738644,2.4868075348570375,10.234725106621072
poi-1.5,0.5866123201816074,1.8680638262145044,6.378203198094431
poi-2.0,0.6256912461211823,0.618306795180958,0.12371863176977385
poi-2.5,0.5595637829912024,1.0672303023478416,2.56239944609556
poi-3.0,0.5988943891402715,1.7990670950768795,4.260862844507386
synapse-1.0,0.6226296633303003,1.5902874910130138,0.21992022089359878
synapse-1.1,0.6262960687960688,0.9399442856187384,1.0037789366101522
synapse-1.2,0.5950375808189655,1.4581672700043844,1.2512491549389202
velocity-1.4,0.5477722303206997,2.466663122763497,1.402821306708894
velocity-1.5,0.5937940113504814,2.8753550984031513,4.518621532440549
velocity-1.6,0.6253225695242473,3.0150144273316153,3.046808907147688
xalan-2.4,0.626170248608008,0.8480588685336251,0.3867709658423202
xalan-2.5,0.55061900640958,2.109328761152045,1.0962189198356551
xalan-2.6,0.578768433898305,1.1226325930540715,1.2187575642662496
xalan-2.7,0.5164598722856621,2.4086299079538374,1.4339949011965034
xerces-init,0.6190834996673319,3.062385068500434,2.743032523295455
xerces-1.2,0.6151340909090909,3.3347414805703908,0.4336174804630324
xerces-1.3,0.6747886284871152,0.7520437689477752,3.645260794376841
xerces-1.4,0.6081524069527561,2.0772446212424587,29.788634979073375
