,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,0.0,0.0,0.0,-0.003111300309708541,0.005218354052627012,3.591805537781712e-05,-1.93631937058807e-08,0.0,0.0005304251851519053,-0.000745761185304909,1.3150077613035323e-06,-4.5261791773365444e-05,0.0,0.0,0.0,0.007271547617512364,-3.20419807520924e-05,0.0,-0.673581540198696,-1.1789417991716033e-05,1.9693936432658625e-13,1.2837447288282,0.0,-0.005099378342994454,-0.13739170064456552,0.0,-0.01314238250712068,0.19008117499797691,0.4391321542529172,-0.0016824370775277483,0.00044407932593543836,1.5052855176265083,1.0883646567059623e-11,-0.001072965652568418,0.0002929569040732438,0.0,-2.2654633020373956e-05,3.902576175585492e-07,-0.016147929984624377,0.00017343723273531954,0.08873837147200904,-0.00010603226243991641,0.0,0.008140743432585109,-0.10213643955162471,-0.060674677977966496,0.0,0.0,-0.0007828716545284289,9.577017465438363e-05,-0.00666646935628357,-0.06204479049844599,-0.0035408482499780882,-1.0340134945678939e-06,1.086275243826748e-09,-0.011925484274568812,0.06089575415871349,0.10987661887693995,0.0,0.0,0.0,0.050280838719634256,-2.256703992438027e-05,0.238779816996599,0.00218067141773907,0.0,0.11816738552731446
1,-9.737148016235467e-09,-0.0917511654923821,0.1798828671479662,-6.282981440770515,0.0,0.0,3.9043417452515696e-05,-9.74936595928202e-07,-0.029852317225124377,0.0,4.846060986403784e-05,0.0,0.001694637853363025,0.0,-0.010642502828438549,0.0008857967242078268,-0.02864043844741629,0.0,-6.522798655036177,0.00022951749778801723,-2.8527610712127696e-10,17.89364820886852,0.0001407045110863993,0.0,0.035407219345830666,0.0,0.0,0.002937241284813652,0.0,0.0,-0.1163283894723626,-0.4743954694360445,0.0,-1.1092591661833115e-11,-0.03175640023965422,0.0,0.10364639630073054,-9.45606832419843e-08,-5.822478178063714e-08,-0.18888023207240823,0.0,-0.00015230785097262523,-0.36196282725317724,0.0,-0.007836717040713898,-0.015151943976986682,0.005213423164218236,-5.679788833201638e-06,-0.0004004505411165926,-0.010490452667777816,0.0,-4.375096534288258e-07,0.0,0.0,0.0,-0.00021471750066875094,0.05972297138451488,-3.43802236626434,0.0,-0.05674163830125897,0.0,0.0,-6.439085077186013e-05,0.24082856589195997,1.5293058971852457e-05,0.0,0.12014928960262064
2,-3.9115665141543075e-05,0.04418655535115193,0.0013697171245310512,-0.0002965933774497498,-4.1432115162641676e-05,-0.0071747907216840046,1.2643713167104296e-09,-0.0006743786900621916,-0.0004217175916604489,0.0,-1.3697420015789524e-05,0.0,-0.00023722550433638752,0.0,5.971537562184265e-06,-8.728978853504059e-05,0.0,-1.5171653091638449e-06,5.526288494575886e-06,-0.0004005674122940713,-8.474568181362434e-11,0.0,-2.3591778233354385e-07,0.0,-1.035098727981932e-05,0.0036378462692157236,-1.5208343661956539e-05,-7.525997839215705e-05,2.673014618036272e-05,0.000759841846403108,0.0,0.0,0.0,0.0,1.2581043788884201e-06,0.0,-0.0017265579965128727,0.0,0.0,0.0,-0.005920202158936268,-7.947897363253561e-05,-3.783100295666562e-05,-1.0440094016412825e-06,0.0006601857039633353,-0.00098485512154447,5.8375783503983314e-05,0.0,-0.0003780217590194291,1.4152329423652523e-06,-0.0001365273596966104,9.305155007022334e-06,-0.004440793470817943,0.0,0.0,-0.0009609714601799269,-0.000246310834794138,3.119354538014853e-05,-4.682050393280654e-08,-9.046934218000046e-07,2.610509536313159e-07,0.0,5.246797664644891e-07,0.031442343846011134,0.007990228339966984,0.04285231936076486,0.013108695281414047
3,0.023811254332677542,0.0,0.00010480101398219199,-6.350467120921879,-0.34908122193690994,-0.0014067146957435564,0.0,-1.6076640967886665e-08,0.0,2.78756673058958e-09,0.0,0.0,-0.057196372789493244,-4.0599220895416645e-05,0.15158260938725657,0.19729983509514212,0.0,0.0,-6.664371652858297,0.0,9.006334075141234e-10,19.05312842571584,0.0012521768875308984,0.24994494768020517,-2.7031416388679905,-0.034761538688537014,0.0,-0.3960140211165921,0.0,-7.988174253248034e-05,-0.11613571334428852,-0.45571410001058815,-0.025781970342446045,1.0796030314473879e-05,0.0,-0.11665656245870398,0.0,3.8070883059271497e-06,-0.8914076326380371,0.0,0.09107180281464267,-0.00010970280181660241,0.0010278029037586456,0.0004937833800938464,-0.09249396451725564,0.0029378493633606217,0.0,-0.029324187400983637,-1.7546759670915537,-0.4678637604402198,-3.158892348694015e-06,0.000196588292776443,-0.002717185667389335,1.8960976308031376e-05,0.0,-3.739744899928108e-06,0.0,-0.008012868653370822,0.04532338824248932,-0.05662958272498713,2.5912603816465976e-05,-3.2883299133024884,0.0,0.245493619949818,0.0002484823437873254,0.0,0.0
4,0.0,0.0,-5.0409120418822007e-05,-0.00029020891994588555,0.004552557174393276,0.0,2.5955219947999493e-06,0.0,0.0005320046509539304,-1.7634652896582347e-06,0.00010277023871078234,0.0,2.0589111789451494e-08,-4.3975873587789155e-08,-6.677763467203585e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2267322317674927e-07,-0.004501757011232406,1.7229239360540022e-06,0.0024137669973416567,2.038609844608484e-08,-6.832315632489142e-06,-7.1636933358672065e-06,0.0,-9.878956258750247e-06,0.006394865464572068,2.874436077918499e-08,-9.647982833806417e-07,-1.1675239191810238e-05,-0.0007305466499880555,0.0,-2.6606594235963134e-08,0.0,0.0,0.0,-0.0003378956862159347,4.819309545099374e-07,0.0,0.0,5.869039799400767e-08,5.906372999028225e-05,0.0002897925780806403,-0.00037258144807246637,0.00017056514316143222,0.0,0.0002273864580968283,-0.003660807769337968,-1.7146115140004945e-09,0.0,-0.0009894372481191885,0.0,0.0,0.0,7.69762289256783e-05,1.89559600390646e-06,-6.424270348079818e-07,6.49387988493396e-07,0.2397790480059801,0.008557742192398722,-0.0020262788494522024,0.11673950942268993
5,-3.9297220572586664e-10,-0.000720274607786829,0.001486837264419953,-0.003740194475517391,0.0,3.8871620379409656e-07,-2.0196565964523924e-08,1.388495790694853e-07,0.0005320688089119306,-4.406618415516783e-06,0.000125676141413745,-5.623065447814131e-11,-2.2642605065938584e-07,-1.0780062957205911e-05,9.466976679387542e-08,0.0,0.0,-0.00011711414652157529,0.0,-0.00041638831813003226,0.001021785012337927,0.047548470397477983,0.0015655838128433438,-0.005092157049705795,0.00016178668916112874,-0.0016183942730013962,0.0,-2.6828431616317537e-06,-0.0044367284645885135,1.1065740382493226e-05,0.0051011848848047025,1.097162020919154e-05,0.0,0.0,5.230906085101049e-06,-0.0007296110883257061,-3.776348413589927e-05,0.0,0.0,-0.0006381711473067944,1.0704209827544497e-07,-0.0062090847520823314,1.4845788053882225e-06,0.008125023302337926,-0.003566252536931939,0.0,3.3357126201903475e-07,-6.823235167771912e-07,-2.1180575304746452e-05,9.541700140057444e-06,0.0,0.0,-0.003177054861214815,8.298650343829524e-06,0.0,-0.00013140956481500952,2.8555910280879405e-06,0.0,-0.001446951492357837,-5.225389559506067e-08,0.0,-3.103200221670981e-08,-4.382609869576644e-08,0.21636300289515165,0.0002924143736290492,3.449472267852104e-07,0.0033034252018887197
6,0.0,0.04600983327928117,0.1794689521809948,-0.0025869426635558995,3.7360573929372514e-05,0.0,-9.070047419210796e-07,4.1440648985908345e-06,-0.00026050315550841564,-5.540402770192413,4.846060986403791e-05,4.34947220058528e-07,0.0,1.347454425405392e-08,-0.01058515743055052,0.0008857967242078268,-0.07187408444901992,0.0,0.013505926161838943,-0.0005264571529080862,3.1437116218046074e-06,17.801444492463066,-3.665208380772191e-07,-0.009558998633182148,-0.01521589692555897,0.0024030798022886503,0.0,0.002937241284813652,-0.00019011715998998552,0.03182556440498935,-0.11488636941482758,0.006681776850855969,2.828017784924159e-08,0.0009146948834117105,0.0,0.0,0.10881642657783902,0.0,-5.6804842807283366e-08,0.00025999506302612843,0.0028673403590239307,2.6396755794688698e-05,0.022620731175325315,0.015443732051277753,-0.0034588011084750116,0.0006927075094622336,-0.00019814379334304362,0.00047334169884735375,-0.00037450252877519895,-0.5406104722300142,-1.835858676951384e-05,-1.4721951453850585e-05,0.00026227206332506137,1.9602671251827302e-07,0.0,0.0,-0.0005752535449568483,-0.0007391880504239445,0.0,-0.05972342816688667,-3.439024698840133e-07,-3.8496462220259123e-08,-0.004811768496181943,0.24088504996418153,0.008189154837560338,0.0,0.12014928960262064
7,3.169123853403617e-06,0.0016744685879018645,-4.909120954968886e-05,-0.0004757306904810047,0.0045506447099902154,0.0,3.0884877805956805e-08,0.006042590946330993,-1.6670202038810163e-05,-3.0264470546706004e-08,0.0,0.0006978373759048144,-1.253971069615501e-06,7.100004902704183e-05,0.0,7.67132938241617e-06,0.0,1.3834783869905702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00029826918458175893,-1.2712863757963818e-05,2.057827432789611e-08,1.6842519773464554e-06,0.0,0.0,2.3138924338700654e-06,-0.00015871617846811197,2.8727911438167125e-08,0.0,0.0,-0.0007134564975851858,1.3870788573414929e-05,4.4009716930931624e-08,0.0,0.00026107941672635557,0.0,0.0,-3.003137715088351e-07,0.008138864925134135,-0.00043255690532517524,0.0,5.824348608563443e-05,0.00026330098570928774,-0.00037290009264332954,2.4151066610952898e-05,0.0,-1.0694626122223461e-05,0.0,-1.0178791166378381e-06,0.0,0.0,0.0,1.2054375183534896e-06,0.0,0.0,-0.00047055703258872125,-2.7845063023852566e-08,0.0,0.0,0.00854841444318666,0.0,0.0
8,-3.8449411422722954e-05,-3.7087729600317546e-07,-8.101437117621068e-07,-3.7355536874127495e-07,0.0,-6.801219706424164e-09,2.3881710862856663e-06,-7.118259112637898e-06,0.0005379556587751702,5.635569380612107e-10,1.9038179554104078e-05,-2.4720317808947447e-05,-0.00023722550433638774,0.0,-2.910010063959982e-05,1.3269178913003442e-07,2.975439552589708e-08,9.315904681878532e-06,0.002604776382852253,3.131784476421344e-06,1.5168684105429343e-05,0.042924250990810014,0.0014030987007989507,7.274532173632458e-06,0.00029719201716895544,3.641837218721559e-05,-1.1764610787996787e-05,0.0,-0.00012118640274485061,0.0007614561545810253,0.0,0.0,0.0,-6.646578509186879e-09,-4.761891629408495e-08,3.304748993462436e-05,-0.0023852785141821008,1.0557679999710273e-08,0.0,0.0002503446328827411,-0.00017066036758372322,-7.341263597556835e-05,0.0,-0.00020733841048747436,-2.083692617164729e-05,0.0,-9.031728750216045e-08,-0.02533559744049186,-0.00037286662336106943,0.0,-0.003209979940713977,-1.1690787483826454e-08,-0.0035826921591167816,-6.154687317230302e-07,-5.206139940552563e-07,0.0,0.0,0.006404324980155704,0.0003308954276585868,-3.072116996073997e-05,1.8162026930437433e-07,-1.199741073307578e-07,0.0,0.2248011123907754,0.008113217863563272,0.036119980387015124,0.012706493030502593
9,-4.793069181884226e-07,3.781601502433809e-05,0.000180925973565527,-0.00048610835389588413,0.004720020124507826,0.0,2.6562730922828545e-06,0.4251709730434734,-1.7585560804109744e-06,0.0,1.2770010516235724e-05,2.213692408313333e-05,0.0,-1.3011231918657186e-07,-1.3724377224837304e-07,7.570252307346989e-06,0.0,0.010078886196673218,-0.6766973231385229,-0.0014626158573728277,2.5432604748286958e-09,1.2408149768698822,-3.67479139956332e-06,-0.06569667605477038,0.0003168684899127554,0.0,7.861294323568014e-05,2.2735884876111063,-9.23304929044106e-05,0.0001995664482127312,-7.483570879366304e-10,-1.635353864812324e-06,0.0011429031523785022,-0.030793708004002142,0.0,-0.0007217722234694212,-1.0121034203783232e-07,1.6561837611686885e-08,0.0,5.5545471706925355e-09,0.0,-5.609561895218544e-05,4.219193364433997e-07,-0.7403819474099629,0.0,1.1478517387674683e-06,-6.209882713380178e-06,6.035680485002887e-06,0.0,0.0017718521096102774,-0.008979271856587312,-0.057075689741119706,0.0,7.292029151679835e-08,-6.56742060094736e-05,0.0,-0.0001266032578149428,0.001401597600945055,0.04773004504743809,3.416805963037117e-05,0.0,0.0,-2.858789966965775e-05,0.23933422745997318,0.007554592222883322,-6.942965397511956e-06,0.11170594913508425
