,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,0.0,0.0,14.24687917169438,0.0,0.0,-11.71022840960134,-13.264093503509203,0.0,0.0,0.0,5.669969574154315,0.0,0.0,16.364980711625886,-11.156713127225363,12.047476484668213,0.0,4.484741498043843,-9.260551941430858,-16.163908804912037
1,0.0,0.0,0.0,14.930828799039006,0.0,0.0,-14.221491619144402,-13.236469308171504,0.0,0.0,0.0,4.711843200014172,0.0,0.0,18.035957066609555,0.0,0.0,0.0,3.7015022544294776,-8.798119743831814,-12.252090258400598
2,0.0,0.0,0.0,14.255945311399541,0.0,0.0,-12.555351322099966,-13.18739675729358,0.0,0.0,0.0,5.222871449653466,0.0,0.0,16.24532351025659,-8.41677616144026,9.300272257577884,0.0,3.6741160330507947,-8.924267248464762,-14.826495879916072
3,0.0,0.0,0.0,14.246863242734143,0.0,0.0,-11.708036967106054,-13.182447109012609,0.0,0.0,0.0,5.760165028363114,0.0,0.0,16.8401167143428,-10.965257968284607,15.071654229684594,0.0,4.470570214205287,-9.095542030651805,-16.155748966721536
4,0.0,0.0,0.0,14.284495094449099,0.0,0.0,-13.22302299112194,-13.165684311743309,0.0,0.0,0.0,5.603323534390905,0.0,0.0,15.903643488909793,-8.278638451323019,7.025283249287037,0.0,3.6872027741440627,-9.103428011172381,-12.300339257237804
5,0.0,0.0,0.0,14.284037673419046,0.0,0.0,-12.054216214148369,-13.1796370558448,0.0,0.0,0.0,5.765398722134968,0.0,0.0,16.2727716750449,-11.462167523123568,12.157816294608068,0.0,3.657727557463674,-8.82321813791001,-14.86005744523392
6,0.0,0.0,0.0,14.284037673419046,0.0,0.0,-12.054216214148369,-13.1796370558448,0.0,0.0,0.0,5.765342510281541,0.0,0.0,16.279139115395523,-11.462167523123568,12.157816294608068,0.0,3.657727557463674,-8.73207387208836,-14.88561697862756
7,0.0,0.0,0.0,14.284037673419046,0.0,0.0,-12.497536165849368,-13.265786990658885,0.0,0.0,0.0,5.669418105278437,0.0,0.0,16.652356085128414,-11.156713127225363,12.302636002760213,0.0,3.672372521367971,-9.11454265243301,-14.039717142093156
8,0.0,0.0,0.0,14.20947829771059,0.0,0.0,-12.505505300845055,-13.177939364047152,0.0,0.0,0.0,5.804768842111174,0.0,0.0,13.702965747551247,-6.551867293618498,8.974424115742014,0.0,3.7031704862247574,-9.094581576616848,-12.238159289273566
9,0.0,0.0,0.0,14.279109049786229,0.0,0.0,-13.284508638856185,-13.180216036252553,0.0,0.0,0.0,5.1535698584988605,0.0,0.0,13.38060902817492,-8.266031288251481,9.262466458573671,0.0,4.058471538059235,-9.095122066509132,-12.238184508966661
