,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,0.0,0.0,0.0,0.0,2.949465476790369e-11,-8.061770973600719e-09,1.909657196690638e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5517963451089796e-15,0.0,0.0,0.0,0.0,0.0,3.247508622146751e-09,0.0,0.0,6.603759071228943e-15,0.0,-7.367199579999539e-06,0.0,8.121805592754448e-08,-4.219018767259919e-09,0.0,0.0,0.011111148404335105,0.0,-2.652685580575564e-09,0.0,-1.5182205851793602e-10,1.0377146576305119e-17,0.0,0.0,0.0,0.0,0.0,0.0,-7.940619077200157e-10,0.0,0.0,-3.137561742785645e-10,-3.5634742633280735e-16,0.0,-1.013977759720068e-08,0.0,0.0,0.0,-1.4435698386766141e-09,0.0,0.0,0.0,1.850154619307498e-12,0.0,1.4441099322846945e-10,0.0,-1.601136718263975e-20,0.0,0.02223177934129006,0.1577023472029841,0.0,0.0
1,0.0,0.0,0.0,-2.459641226367762e-12,0.0,0.0,-2.189157688451349e-07,-3.7261126256409676e-07,-2.3969964071148403e-11,0.0,0.0,-1.3736366111846113e-05,0.0,0.09695477919192644,-0.018705876371839847,0.0,-3.669258956354642e-08,4.841622711721365e-10,7.527430876884122e-07,0.2048205028807824,0.0,0.0,-4.75415230289549e-08,-9.655831689769911e-12,0.0,-0.1175528536395129,2.148196253270946e-05,-3.3071587562838905e-11,0.0006718112158636037,0.0,0.0,0.0,0.0,-6.149868076810519e-13,0.0,-4.870613464992575e-07,4.2880731154893757e-07,0.0,0.0,0.0,7.949846993260314e-09,0.0,2.0617990323775184e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.1263232468625387,0.0,0.0,-2.6346725971129014e-09,0.0,-9.848411365934173e-12,0.0,2.2071674366767346e-05,-3.194438042882795e-19,0.0,-0.0001120834276277557,0.0,0.0,0.0,-0.0017701147963464347,0.8046225346160985,0.0,0.3304061910068956
2,0.0,0.0,0.0,0.0,0.0,-0.0001413513654544684,0.0,0.0,0.0,0.0,-1.1187148257468569e-09,0.0,0.0,1.8220434526241453e-08,0.0,-0.5147342142657019,0.0,8.052364168647478e-12,0.0,0.20533335221950028,0.0,0.0,0.0,0.0,3.577222062624237e-10,-0.11826353985669137,0.0,3.029900163463782e-06,-4.1331251114414285e-14,0.0,0.0,0.010225072774996359,0.0,0.0,0.0,9.911056203272482e-09,0.0,1.2899256871537537,0.0,1.7807158927373532e-20,8.16319205223675e-09,0.0,0.0,0.1324913756933611,2.0937193986153103e-14,0.0,-1.33199492752011e-11,-3.5932030927844484e-16,1.6727265100854112e-08,-0.00043131621200084846,1.7954827058838868e-09,0.0,6.353059391144246e-11,0.0,0.0,0.0,0.0,-3.595810634713384e-15,-4.448635892891474e-09,1.5877515069451003e-08,0.0,-1.532951338532498,0.0,0.0002001412713589605,0.79263373927023,0.0,9.110919409471843e-07
3,-1.0372817575603352e-11,0.0,0.0,1.909505772470038e-11,0.0,-0.0002213206333159328,5.868356171612246e-09,0.0,0.0,0.0,3.8940709389766713e-07,0.0,0.0,0.0,1.2270006703614836e-09,0.0,0.0,0.0,0.06227115762588514,0.00460905133989209,0.0,0.023056703794343457,0.0,5.365575875680788e-11,-6.204915948751064e-12,-0.0013207752399096717,0.0,0.0,0.0,0.0,0.04307170858140652,0.0,0.0,1.2407857312627152e-10,0.0,0.0,1.7964316956828293e-11,0.0,0.0,0.0,0.0,9.718672202755543e-13,2.2246663909335192e-05,9.808571120958602e-06,1.0539130440587925e-09,0.0,-2.102266331947278e-08,0.0,0.0,0.0,0.0,0.0,-1.173916231148303e-10,0.0,-1.5848549214877625e-07,-3.804096331995584e-12,0.0,0.0,3.210726043828548e-09,0.0,0.0,0.0,0.0,0.5877816876408557,0.0,0.0,-9.410176718127605e-06
4,0.0,0.0,0.0,0.0,-0.12918252659983928,0.0,0.0,7.950861209744944e-05,0.0,0.0,-2.3345597685742598e-08,8.415487190704123e-05,3.603089383907546e-05,0.1029347815794063,0.0,0.0,-1.52138831562448e-08,0.0,0.0,-3.8817578978764256e-05,0.0,-0.002082843968165271,0.0,0.0,2.571931259824246e-06,-0.11605338610784462,0.1991112512355835,0.0,-10.04008614632691,0.0,0.0,0.012388916875876604,3.5034509644433184e-07,0.0,0.0,0.0,0.0,0.0,5.685882828814959e-05,8.548609452993224e-11,0.0,0.0,0.0,-8.896986607851654e-10,0.0010964100901982854,0.0,0.0,-1.9693917618138428e-10,0.0,0.0,-0.0021415275309142404,0.0,0.0,0.0,-0.0008090315455321366,0.0,0.0,0.0,0.0,0.0,0.0,0.014452652640160255,0.0,0.0,0.8121688728294805,0.0,0.32906137689503984
5,0.0,0.0,0.0,0.0,-3.683137039374738e-08,0.0,-4.428064918292296e-10,0.0,0.0,0.0,6.809798770775735e-11,0.0,0.0,0.0,2.5517963451085757e-15,0.0,0.0,0.0,0.0,0.0,3.0761145221808165e-09,-8.771977615399698e-08,0.0,-0.0008943156701967242,0.0,0.0,0.0,7.728496439090356e-08,-4.112573511326976e-09,0.0,2.379013588445797e-06,0.011103758928007676,0.0,-2.6526851826247366e-09,0.0,-1.5182205851793602e-10,4.6754041425696675e-07,0.0,0.0,0.0,0.0,-9.70493437727008e-13,0.0,0.0,-1.1074799500009843e-16,4.609268090724385e-08,-3.137561742785645e-10,-3.5634742633280735e-16,3.286382155281657e-11,0.007625108166395521,0.0,0.0,0.0,-3.725222371309457e-11,0.0,0.0,0.0,1.850154619307498e-12,0.0,1.3714309021669846e-10,0.0,-1.601136718263975e-20,0.0,0.0,0.15770234720298415,0.0,0.0
6,0.0,0.0,0.0,0.0,4.969080781020284e-06,-0.00014645669114086865,0.0,0.0,0.0,0.0,0.0,-1.0159703062241726e-12,0.0,7.856426581243081e-07,0.0,0.0,2.1255641088714985e-06,0.0,0.0,0.0013310874657131537,-0.00021441577620751225,0.0,0.0,8.183326510176064e-14,3.7306340947294484e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0099009181169993,0.0,0.0,0.0,0.0,4.436877390603254e-09,0.0,0.0,0.0,0.0,2.9064196635832715e-11,0.0,0.0,-0.0022171793019824665,3.1239434288224787e-10,0.0,-8.953880568218692e-11,0.0,-0.0032420855805140175,-4.7643351552134616e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.167009645000801e-07,0.0,0.0,0.0,2.825761513756893e-06,0.04442131409817629,0.0,0.3399903759504736
7,9.411702265271151e-07,0.0,0.0,-7.256790547894469e-06,0.0,1.4913725100786862e-07,0.0,0.0,0.0,0.0,-4.215598020512531e-10,-1.3357472679632078e-11,0.0,0.0,-9.496552080727649e-07,0.0,7.592184194959718e-05,0.0,0.0063216085387613665,0.0,0.0,0.0,0.0,5.725615392146035e-13,5.643213797043414e-08,-0.00015538962126899862,0.0,0.0,6.849275152065822e-10,0.0,0.0,0.0,0.0,0.0,0.0,-1.3281492543079805e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.5752702637706107e-09,1.237819998154685e-13,0.0,0.0,2.3041027393596457e-08,0.0,0.0,0.0,-6.759329530987633e-06,0.0,0.0,0.0,0.0,-1.7063766295813183e-12,-1.4607469164545631e-13,0.0,-5.4424966118717585e-08,0.0,0.0,0.0,5.263198436605083e-07,5.158819531933534e-05,0.0,0.0,0.029823986490008204
8,0.0,0.0,0.0,0.0,0.0,-0.0001443792444853998,0.0,0.0,0.0,0.0,2.2543023436193107e-07,0.0,0.0,1.8220434526241453e-08,0.0,-0.5290808286023271,0.0,0.0,0.0,0.20533335221950028,0.0,-9.177108370076057e-08,0.0,0.0,-9.806199856529003e-08,-0.11825000934948883,1.388179058364606e-05,3.029900163463782e-06,-3.825646200971095e-14,1.2135949530520243e-06,0.0,0.010225072774996357,0.0,1.3491193195680641e-11,0.0,1.1673453706540352e-08,0.0,1.2899256871537537,0.0,-1.9140214720349568e-22,8.16319205223675e-09,0.0,0.0,0.0,2.1661108970075358e-14,0.0,0.0,-3.5932030927844484e-16,-1.6778372553285053e-07,0.1375118619577555,1.9239464172317394e-06,0.0,6.353059391144246e-11,0.0,-3.1129783076682894e-08,0.0,0.0,-1.7472585502485432e-08,-4.479106570267812e-09,1.5877515069451003e-08,0.0,-1.532951338532498,0.0,0.0002001412713589605,0.79263373927023,0.0,9.110919409471843e-07
9,0.0,0.0,0.0,0.0,-4.2200962618507746e-07,5.721207478927687e-11,0.0,7.135090699655225e-08,8.283037784699044e-08,0.0,2.4336287327909154e-11,-1.0841824345745267e-07,0.0,0.00011673256467314928,0.0,0.0,2.0953289188497013e-06,-4.7547242782398473e-07,0.0,0.0,0.0,0.0,-1.7641977742247014e-08,0.0,0.0,-9.322500639727751e-05,0.0,0.0,1.7907421502622424e-08,0.0,-5.385677222484361e-08,0.0,1.9034377152549603e-17,1.2279541718760913e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.361744605366514e-11,8.173008478037072e-10,-1.3980576498443092e-10,0.0,-2.1138878753642267e-08,0.0,0.0,0.0,-9.751664502835346e-07,0.0,-2.5678118538007235e-11,-1.5570683477983645e-09,0.0,0.0,0.0,0.0,0.0,-7.835984333172766e-10,0.0,4.36497340040608e-22,0.0,1.3423917595635112e-05,0.0,0.0,0.003725834523596705
