,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,0.0,1.1036780036910816,0.0,0.0,0.0,0.0,0.0,0.0,1.196454415363939,0.0,0.0,1.183953274254109,0.0,0.0,1.8066446992839773,0.0,0.0,0.0,1.6412431129537577,0.0
1,0.0,0.0,11.185430799206497,0.0,0.0,0.0,0.0,1.0033552028472046,0.0,3.307202264828355,0.0,0.0,0.0,0.0,0.0,7.589164539576576,0.0,1.000796575921775,0.0,0.0,0.0
2,0.0,0.0,1.0737204835998664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1898558261800738,0.0,0.0,1.8066446992839775,0.0,0.0,0.0,1.3778662111695912,0.0
3,0.0,0.0,5.868059998517911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8209652139939543,0.0,0.0,4.801523536074315,0.0,1.0019048479387753,0.0,0.0,0.0
4,0.0,0.0,7.1918893586462325,0.0,0.0,0.0,0.0,1.0030960900626444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6141495693043026,0.0,1.0014383346138913,0.0,0.0,0.0
5,0.0,0.0,7.1918893586462325,0.0,0.0,0.0,0.0,1.0030960900626444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6141495693043026,0.0,1.0014383346138913,0.0,0.0,0.0
6,0.0,0.0,7.1809475681706925,0.0,0.0,0.0,0.0,1.0176117542148813,0.0,1.2798428924348766,0.0,0.0,0.0,0.0,0.0,2.775521945034166,0.0,1.0023979500817828,0.0,0.0,0.0
7,0.0,0.0,1.0883924828231688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3778662111695912,0.0
8,0.0,0.0,4.649306564950226,0.0,0.0,0.0,0.0,1.0104604357051001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8669658923772916,0.0,1.0088008399933381,0.0,0.0,0.0
9,0.0,0.0,1.2659383249002882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18999644856409,0.0,0.0,1.7846166770447356,0.0,0.0,0.0,1.4935401073376,0.0
10,0.0,0.0,1.0360997793368463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18999644856409,0.0,0.0,1.7229962389089142,0.0,0.0,0.0,1.4537712710736634,0.0
11,0.0,0.0,4.605843233755019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8567582642295175,0.0,1.0011137004791677,0.0,0.0,0.0
12,0.0,0.0,4.926561118542114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1718469185215747,0.0,0.0,2.961894196812352,0.0,1.0008075954458393,0.0,0.0,0.0
13,0.0,0.0,4.926561118542116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1720761285897887,0.0,0.0,3.306652203558391,0.0,1.0039788680350925,0.0,0.0,0.0
14,0.0,0.0,1.003592422263127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.235168791993626,0.0,0.0,0.0,1.0063631107203581,0.0
15,0.0,0.0,1.003064770873219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1688328672713033,0.0,0.0,0.0,0.0,0.0,0.0,1.0008607104910843,0.0
16,0.0,0.0,1.2670072828771888,0.0,0.0,0.0,0.0,0.0,0.0,1.236488271997092,0.0,0.0,1.183093281375986,0.0,0.0,1.777429364447872,0.0,0.0,0.0,3.8637122922845597,0.0
17,0.0,0.0,3.906263335982022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2024717512269616,0.0,0.0,0.0,0.0,1.0014978229425306,0.0,0.0,0.0
18,0.0,0.0,1.1105558404823164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1998981959436892,0.0,0.0,1.3924104169205602,0.0,0.0,0.0,1.0109471467301285,0.0
19,0.0,0.0,4.646426365398457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.816725716762747,0.0,1.0014253742359998,0.0,0.0,0.0
20,0.0,0.0,7.369949283832256,0.0,0.0,0.0,0.0,1.0357245644105837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775521945034166,0.0,1.001398763122766,0.0,0.0,0.0
21,0.0,0.0,1.003592422263127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0018438409541992,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0014734722160088,0.0
23,0.0,0.0,6.195563938534087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7383345284648226,0.0,0.0,2.8835663350109915,0.0,1.0018544559703866,0.0,0.0,0.0
24,0.0,0.0,4.298771041494135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.655735919299738,0.0,1.0018546876736334,0.0,0.0,0.0
25,0.0,0.0,1.021156903472625,0.0,0.0,0.0,0.0,0.0,0.0,1.226073442677468,0.0,0.0,1.189955960114979,0.0,0.0,1.806644699283977,0.0,0.0,0.0,1.5979436498231636,0.0
26,0.0,0.0,1.0744048448422043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1854201323999325,0.0,0.0,1.7848027962535609,0.0,0.0,0.0,1.4570939892027295,0.0
27,0.0,0.0,4.6228702877143135,0.0,0.0,0.0,0.0,1.0104604357051001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8739137832949515,0.0,1.0013803718896561,0.0,0.0,0.0
28,0.0,0.0,1.021156903472625,0.0,0.0,0.0,0.0,0.0,0.0,1.226073442677468,0.0,0.0,1.189955960114979,0.0,0.0,1.806644699283977,0.0,0.0,0.0,1.5979436498231636,0.0
29,0.0,0.0,7.225573024243252,0.0,0.0,0.0,0.0,1.035696416494139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7817007612419542,0.0,1.0038006665337806,0.0,0.0,0.0
30,0.0,0.0,4.63123258112335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1830393336246843,0.0,1.0010836830453398,0.0,0.0,0.0
31,0.0,0.0,9.615435598107664,0.0,0.0,0.0,0.0,1.003055509713433,0.0,3.2917389864811537,0.0,0.0,0.0,0.0,0.0,6.108619927433475,0.0,1.003837255728775,0.0,0.0,0.0
32,0.0,0.0,1.2670072828771888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2003525759358873,0.0,0.0,1.2389198597192725,0.0,0.0,0.0,1.834336947118811,0.0
33,0.0,0.0,6.413120967118278,0.0,0.0,0.0,0.0,1.003102925083966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.889906639409375,0.0,1.0078163342036695,0.0,0.0,0.0
