,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,-6.8884884509161495,-14.22537999890438,-0.797420167135699,1.8871052328058426,2.5547871485788587,0.057285667742712584,-1.6810243319969227,-1.3258877320983116,3.8549592814340414,8.747768751911893,-0.060996607863271705,13.949559400459314,1.6289691885809414,-9.526335764137603,-10.416715363140602,19.552065970459715,-1.6384422132585226,-0.32310539272373073,5.095335205677887,-9.846586768201057,12.931935356393602
1,-6.890173286836633,-14.22631808305926,-0.513029508586712,1.875719370008233,2.5533162316950024,0.05635968179827122,-1.681189131616953,-2.3639753979519407,3.8321617965609813,8.742495890933657,-0.060438298508108335,12.407418731007684,1.6715331017345116,-9.535741636955198,-9.874947135942268,19.547677624192655,-1.3616793294342902,-0.42292763027343205,4.328426826379438,-9.81171409274743,12.63484315757426
2,-6.8884884509161495,-14.22537999890438,-0.8742294367859451,1.893738314475373,2.5547871485788587,0.057283946864051256,-1.6810243319969227,-1.3258877320983116,3.855735818597413,8.74791075749165,-0.0609966078632717,14.024308004359831,1.575563318912044,-16.123045538201573,-10.416715363140602,19.491020617224432,-1.5414249882304827,-0.3165221319520898,3.6775764306805705,-9.846586768201057,12.433209354909808
3,-8.607916607060364,-14.367171862638521,-0.6329518268117589,0.746089431784535,4.986412206900715,0.08896721655920783,-2.4972451766717736,-2.5315407457840036,4.255117289694504,10.735663862791291,-0.06655351636945372,12.517001397564872,-1.286789921693242,-8.192617283073517,-9.403416574823973,18.24631855108514,-7.7190067407949465,-1.0974321750009153,4.327472339592355,-6.462334505343008,12.416553267138962
4,-10.350043035655958,-17.19575241345996,-0.8878288107284148,1.854663736351416,6.483185597254334,0.056406551329766796,-3.2762712323489636,-4.219050489686214,5.173509283273281,10.718899129737167,-0.06655750125211139,12.523504746837556,1.5707459926598206,-7.591493346425584,-9.405196235730497,18.229411744935867,-9.88864936945178,-1.2318328317265992,3.685769750206898,2.470065715105715,9.088535840809499
5,-7.863608787070719,-16.011268839787782,-0.879947457027769,1.8014285482738415,4.374156306637388,0.09044556401736027,-3.4923335555742465,-4.57268702745778,4.331602398662566,12.832738498778541,-0.0608137435304309,12.533945431788919,0.15957365265377188,-7.995300317158375,-9.650898227330108,19.956417579693614,-7.787285314232269,-0.42135290702057215,3.6416918057388186,-6.809292548066449,12.325690713242974
6,-7.435677057428599,-15.166062032277747,0.5419204018335952,0.7456594716493916,3.966061059347835,0.05691877262802247,-1.6335014433873067,-1.7450141689699787,2.3745510575576265,12.85214407733445,-0.06064545667203364,13.98113330288427,1.6122503757968798,-3.490004751347821,-9.682558449066546,19.654712205867234,-7.80768729215324,-0.3184913808894754,3.547077637701473,-8.928680313621996,11.812356142955702
7,-6.890173286836633,-14.226318083059258,-0.7861040038260223,1.449506870283997,2.555433572009318,0.05635968179827122,-1.6042452262109066,-2.3639753979519407,3.832161796560981,8.110745760850653,-0.060438298508108335,12.407418731007684,2.9772600469272446,-10.159404134662632,-9.874947135942268,19.551611046646098,-1.625253419584046,-0.42292763027343205,3.589381570997881,-9.81171409274743,12.633591529277
8,-7.848622466341171,-16.44258675340004,-0.879947457027769,1.8015702001833314,4.373281272812648,0.09044561684653449,-3.2261354312999355,-4.53933944113926,4.331602398662566,12.890533369639678,-0.06081007769205708,8.986144218856227,0.15957365265377188,-8.292623632602831,-9.649508267223034,19.956417579693614,-7.795282238748498,-0.42135290702057215,3.6416918057388195,-6.809292548066448,12.32569071324297
9,-8.923827503821121,-14.606246840516771,-6.505302945843463,0.7167916588116898,5.05486739911043,0.0917705296772593,-1.676912506649171,-2.5175733068449855,4.884444292661587,8.803976399898328,-0.06085571867320898,12.536626765002275,-4.53746748504363,-7.335910986203615,-9.874448332458584,13.481554290386892,-7.888569166165279,-1.0931333574094246,5.040370009926415,-6.744888555742035,12.931623679080076
