,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,5.280623951818691e-15,0.0,-4.653805273892283,0.0,-1.3522275736336135e-13,0.0,-0.01328936907165277,2.2347417392036686,-4.85244580049894e-07,-0.0005597927806880868,0.0,0.0,0.0,7.698662738420126e-07,0.0,-3.037226556075289,0.0,-0.8455876544859651,0.0,-0.985880239551471,-3.6978084112639716e-05
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.140911552746495e-17,0.0,2.059705574861923e-08,0.0,0.0,0.0,8.999363064375649e-08
2,-5.4124766683994545e-08,0.0,0.0,0.0,-6.953344140605966e-07,0.0,0.0,0.0021076676485067836,0.00018368297830201715,0.009832163078939082,0.0,0.0,0.004032323907577398,-0.016659009009633477,2.1567107509505547e-07,-0.0008583365377765635,-1.325904139149879e-08,-0.00038066379141065104,0.0,-2.101239924945375e-06,-4.089747782910422e-05
3,3.496701438444734e-12,-1.1938261425893758e-06,0.0,-3.925200187494851e-08,-4.140141298064885e-05,0.0,0.0,0.002045758701523237,0.0,0.0007908762299015451,0.0,0.0,4.0150160592486005e-05,0.0,0.0,0.0,-9.07160589756899e-08,0.0,0.0,-2.7159795178015922e-08,0.0
4,0.0,0.0,-2.7629009357427853e-05,0.0,0.0,0.0,0.0,0.002107667648506617,0.0002031365084065009,0.0,0.0,0.0,0.004375295048345574,0.0,0.0,-0.0008788970017206896,2.0075429033954061e-07,-0.0003847849063826304,0.0,-2.101239924945375e-06,-4.089747782910503e-05
5,0.0,1.1204051800908083e-06,0.0,0.0,-4.4378518156004534e-05,0.0,-9.699281542860372e-10,0.0021076676485067836,0.00017200000544649374,0.00982669768170661,0.0,-1.6932440804132368e-15,-0.00020417276128648684,0.0,0.0,0.0,-1.74134139982369e-10,0.0,0.0,0.0,5.541853724657313e-09
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.735957710585399e-10,2.011093432729323e-10,0.0,-4.572767192544365e-16,0.0,2.0597055748619283e-08,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,-1.2545794549173637e-05,3.8034064049875903e-06,0.0,0.0,8.027643504269745e-05,0.0,0.0,0.0,0.0,1.2214426280272088e-10,0.0,0.0,0.0,-4.835790350010932e-10,0.0,0.0,0.0,-4.4509864987039105e-05
8,2.9552402458018624e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0021070154108440227,0.0,-1.1601367903998037e-08,0.0,0.0,0.0,4.4067285570900854e-13,0.0,0.0,0.0,-9.82605008387007e-07,0.0,3.8997038461794204e-08,0.0
9,0.0,0.0,0.0,1.3730067164277258e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.400970500479953e-12,0.0,-2.021602117988956e-12,0.0,0.0,0.0,0.0,0.0,7.686285593978527e-09
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5586540908769041e-09,0.0,3.830776956236685e-09,0.0,-2.4218488283837878e-11,0.0,0.0,0.0,-1.599449773177336e-12
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020398963961617595,0.0,0.0095783013532297,0.0,0.0,2.035993370110365e-10,0.0,-2.0339015538024048e-10,0.0,2.055605365503446e-08,0.0,0.0,-2.1615436257475508e-06,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,3.14076289382135e-10,0.0020883476137511458,0.0,0.0095783013532297,0.0,-1.8230593811644104e-09,0.0,0.0,0.0,3.122009989778036e-08,1.9442849948620658e-08,2.177288012502861e-06,0.0,-2.10698903857498e-06,1.3001516344099529e-09
13,1.2308610696428735e-09,6.070624353271461e-05,2.083953940245034e-07,0.0,-3.856700779671295e-11,0.0,0.0,1.35343860236027,0.0,0.0,0.0,0.0,1.2449486595211727e-07,-11.250023727164235,0.0,0.0,0.0,-0.17953277550001415,-2.4106405955014733e-11,-1.538886185669087,2.2868034981187356e-07
14,-1.4356085745863171e-07,0.0,0.0,0.0,-5.55924729170313e-10,0.0,0.0,0.0021076676485065615,0.00018223870972931735,0.0,0.0,0.0,-1.3795891376673131e-09,0.0,2.447706395862448e-07,-0.0021294692582105486,-1.1269654880156101e-08,-0.0003826703404419818,0.0,-2.0979793740050212e-06,0.023363148777652387
15,3.4048623938999207e-10,0.0,-1.005740358517136e-06,1.3349165566281434e-05,0.0,0.0,1.7349113534079695e-06,0.0020663658523650368,0.0,0.0,0.0,0.0,0.006975822972476364,0.0,-1.7387939563323087e-14,0.0,0.0,-9.872116089086523e-07,3.2341590036365717e-16,-1.1150537039678325e-10,0.0
