,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
0,-9.587821298054516,-2.9577272003631635e-09,-4.7251335716815606e-05,-0.0015707482222568625,0.0,0.0,0.0,-5.813658980964587e-05,-4.963803870601683e-07,0.0,-5.788341497074879e-05,0.38408109228635545,0.0,0.0,-0.0004607709716117352,0.0,-2.1284091698305085e-10,0.0003275688617416124,0.0004081551569008367,0.0,-7.964144324540664e-05,0.0,0.01277330166884614,-0.005134542884669992,-8.890729857755062e-06,0.0007502855981485756,1.7804909469784507e-07,-0.0002850447210774172,-6.546694554754805e-05,-0.7317478870369896,-7.718398652966818e-10,4.26677395805684e-05,0.0,0.00014820176913317787,0.007093439026063306,-0.10656149205250141,0.0,0.02500133265286237,-8.338452563378968e-05,0.010682565420506064,0.0001051329037025624,-0.17508719861985497,3.489321772969997e-08,0.0,0.0001316049202231967,-2.921675946222103,7.984350761364341e-05,0.00024531442546870286,5.35518282589192e-05,-0.0019317744310051706,-0.00114924092296201,-1.591084610783988e-09,0.005553046972292971,-4.81010630631884e-14,6.735716888498037e-05,0.00018116296270601225,-1.2927768188017863e-08,-0.00043140445265553527,1.4552118646216924e-07,0.0,0.02513802777851521,-1.0052370711007008e-08,3.835502030642354e-05,0.0,0.12553682792597548,0.0005799568654942729,0.0,0.0018798572525294543,0.15477926569694683,0.00010789969824749526,-2.6061568310006985e-05,-0.008516060697563362,-0.002763062645494258,-3.453797645037309e-08,-4.3738661849634727e-10,0.0,-0.0003373478119461041,2.491177851059811e-07,-0.07200754358778472,-0.031773295891528004,0.0,-0.0011617487294735135,-3.318916266267009e-05,0.003271664463957575,0.10699913442265671,0.0,-0.018271091799739514,-0.00019119420202579182,-0.0005338171573244198,-1.0707782285236739e-05,-0.006363403208595967,-0.1753706938293692,0.0,0.0,-2.4338015133713235e-05,0.0008159250160110869,9.905010178584694e-07,0.0,0.0,0.005547660237013885,7.929474331962061e-05,4.861121416245803e-09,-0.004085521065501196,-0.04457523199492345,-0.000639940679152209,-0.08706421170289,0.0,0.754199467603218,0.0,-0.037811824656592996,0.0
1,0.19403600910711472,0.0,-3.9844285656826515e-06,0.0,-0.0008052214492962286,0.0,0.0,-0.001092192844693261,-1.727567065572903e-06,0.0,5.320580919120597e-07,0.26611907835820947,-0.007274562948157204,9.482652233621197e-11,0.0,-4.3151246163717076e-05,0.0,-1.2848268446247744e-08,0.0004269076055509787,-0.01569516478653554,0.0,0.0,0.012217232824202902,0.0,-1.195604030267025e-06,-0.000625923922329218,6.742016175151832e-06,-1.7808183254883663e-05,0.0,-3.380627589085847e-05,0.0,-0.0006593156225200777,0.0,0.0,0.00035572265875162654,0.037594026895748214,-0.00010278342538515631,1.8765751141739968e-05,0.0008758762762434066,-0.1516454883673774,-9.378727169238737e-07,-0.015915079532969386,5.846444921520089e-07,-8.786486845994366e-05,0.0,-1.776514663522877e-07,0.00015785445778867873,0.0,-1.0822380935178717e-08,0.0,0.024950644424282797,-6.977197908222929e-06,0.007913689199911693,0.00014149231161557103,-1.5348477652497514e-05,0.13606999466341008,-2.4061955228381438e-06,0.0,6.641391676967206e-07,0.001100991400489053,-0.004721433468214518,-9.351597125885043e-05,0.0003351951361082391,0.001890240538057521,0.0,-0.0016735686011651607,3.7889221137166885e-08,0.0014103312375502823,1.910977325347772e-08,0.0,1.5801621830709198e-06,0.0004374375125901393,1.4450433981185676e-05,0.0,0.0,2.6771813798521794e-07,0.12537596962741682,0.0,0.00036993354366322145,-0.0018284076677874627,0.0,6.266228676983884e-10,0.0018526083208571164,-5.4867133526930386e-05,0.0,0.9581158771699627,-0.0013334695442577696,7.272531984804049e-06,0.011030857516343208,0.0,-1.4878819674067928e-06,0.0,0.0,1.0693226125662461e-06,0.0,2.0648819022604467e-06,-0.002862754329496023,-0.00015049632128389626,-0.00329051488738865,0.0008841710262374234,0.0,1.2803433101957006e-08,-1.280477258562633,0.0016061475342142792,-6.68224242727946e-05,-9.590305219742135e-06,-4.084854947833405e-06,0.710723214278886,-0.0005770600406641326,-0.034365131186913006,1.7587810911710373e-06
2,-8.978452838926824,0.0,-0.0003584671832097724,0.0,0.0,-8.151253030460255,0.00012103692346476791,-1.494145934603752e-08,0.0,6.63155457257794e-08,0.0009514484947234763,0.0,-0.006967478772834825,-0.053059166881930214,0.0,2.546536729763904e-05,0.0,0.0,0.033747188866463496,2.369243431315631e-05,0.02883202735303814,-0.0445422050648126,3.058743051056849e-05,-0.12241905403765993,-0.2550931073252446,0.0,0.044145433877676846,0.07664532448169764,0.0,0.02791453983673098,-0.35614252870333307,-0.0005484721824260408,0.0,0.0007345011513841678,0.10373461491414293,0.05165835618886303,1.812859366213536e-05,-0.028281858138707823,0.038129176310574775,0.08788955397127107,0.0,0.0,-0.00012792598945267992,0.0887554944602624,-1.5195414371778657,4.2958166326989566e-05,-0.003692968756425238,0.0001502208203576315,0.0,-0.00016352404764827212,0.8500970297324116,-0.00024385919442200977,0.05200093918066281,-2.0571936208411078e-05,-4.871114999590586,0.002664562163445659,-6.947925079431927e-07,0.0,-0.00014819239654221194,0.0,-0.00451163270371912,0.0,0.0003450324887709355,-0.0022329004487730217,0.00037149069876967183,-0.16342497781018633,0.0,0.0,0.010898927002972576,-1.0009611659770202e-07,0.0,-1.0549114201058835e-06,0.0022946391125537816,-0.010742637660835785,-4.99507962732882e-07,-3.968692265935703e-09,0.00036332257820320533,0.0003721224687165925,-0.07274050383436015,-0.048598880118184584,0.0,-1.42279169002002e-09,-0.00016902424509693953,0.00014862202530725643,-0.00904559221537599,-13.423777146970108,-0.0004143442426977617,-1.2796361850278288e-05,0.008664999266379814,9.901497144115812e-05,0.0,0.0,-0.000958835271213751,0.0,-6.5321820170827325e-06,0.00031641610616489624,0.007352135014786723,-1.0019455908543394e-05,0.00037221773588444473,-3.0542072220121817e-06,0.0,-0.0004582114871029843,0.05062998757434478,0.00016345886209048792,-1.0671282477141514e-05,1.3725313809704167,0.0,0.4858197256871577,-5.324868842701883e-05,-1.900967004517251e-06,0.0036240811607865355
3,-0.0010027273446737619,7.666501263838541e-07,-0.007352185701033159,0.0,0.06031397947543518,0.0,0.0,0.0,0.0,5.972185871381576e-10,0.003491966900162816,0.0,0.0,1.6619521841259222e-06,0.0,-4.501883286510244e-05,0.0,0.0,-4.913493456101022e-08,-0.00012830378385943805,0.0,0.0,0.012300035935890394,-0.12283056233285503,-0.0027304332577780463,-0.0006111989186883431,0.0,-0.0020850487493930744,0.0,-9.272328482325107e-05,-0.00039746123594179686,-0.0005275367052115232,-0.002819287158568795,1.2315187936239217e-07,-0.05889252671303523,0.0010499139886211567,7.039144484006861e-05,0.0,0.0009703919958860237,7.825640844397273e-05,-0.0069416475278609524,0.001066386681248325,5.729579988073517e-07,-7.29009933795946e-05,2.5462908368006215e-05,0.0,0.0,3.980586209048035e-05,0.0,0.0,0.016580973625419354,-5.179324465623674e-05,0.0032154513059737895,6.328621758278986e-05,2.442085047025394e-05,-7.291027408654727e-05,3.008333745594677e-08,1.2022761635213652e-08,3.071712645035765e-07,0.0,0.0,0.0001979413457658405,0.00033302169918303067,0.006207098130970549,4.7914269983469204e-06,0.0001649149770002497,0.0,-3.639083046266811e-05,0.0004378256592290457,0.0,-0.018122734200860836,-0.009400092547161197,1.4511168892757998e-05,-6.468647730265936e-06,-3.106914436986766e-11,0.0,0.00023175996506577534,6.289754417711062e-09,0.003201271162418237,8.728664247913385e-10,0.000351254612819929,-0.013813471630717278,4.855806184372603e-07,4.2836020196874644e-07,0.0,-0.5665231529432225,0.0,-0.006514756473392986,-0.03608682314736773,0.0,5.082941762377287e-05,0.002539907345839221,-2.9963117320619403e-08,0.0,4.0153504177176374e-08,0.0,-0.027177909165204187,-5.453592009413488e-05,0.0,0.0012581884503590083,0.0,-1.6876424235690318e-05,0.0036637265882568,0.0016730257135477047,-7.600526264315427e-05,0.04653538167172688,0.0,0.7487513479585735,-2.215951393887898e-06,6.595864319100531e-07,0.0
4,0.004899012734872754,0.0,-0.3827391735237413,0.0,0.059967124088421225,0.0441934322305763,0.0,0.030663469431940323,7.5157299935335085e-06,0.0,0.003449385222859147,-0.024678941300648516,-6.55775818597064e-05,0.0,3.4427962247072864e-08,-7.718498097431813e-07,0.018365399588622197,8.936158481331977e-07,-2.226337252168387e-06,0.0,-0.0002130647013314241,-0.00019220665224503825,-0.0009475760747289405,-0.015230202673359304,-0.002747026776992838,-0.00084609589815424,0.0,0.07162737278612455,-7.892911281041025e-05,-6.567936892682607e-05,0.0,-0.16059631028629934,-0.002885797251147638,0.0,-1.8999901467930134e-07,-0.10326319155513025,2.2275123753457446e-05,0.0,0.000980462691144754,0.0,0.0,0.0006580225524060648,-0.0010473151142963827,-0.010931212092519824,6.47158966090185e-05,0.0,0.0,-2.6115046225628864e-05,0.0,1.3454277128051433e-09,0.0,-5.243429571998951e-05,0.00901212850815674,8.349343120335104e-05,0.01063459426508023,-7.392379975286429e-05,-6.749993375746635e-07,0.007618913852120192,-2.7935810573383482e-05,-0.07865065111334546,0.0,-1.8657280197461137e-06,0.0006615924902471,0.0059399524382758315,0.0,0.0,-0.006201806133806642,-0.06790016233045038,0.02355906328067453,-9.300817221143207e-05,-0.01835549245639957,0.00040105756918544337,-0.0006135944636131195,0.0,1.078283690109007e-09,2.7352757935167338e-05,-4.671496873456929e-05,-0.0005073019773122305,-0.011321079826325225,-1.3806764364871632e-07,-0.8590063232998567,-0.0011883494379314186,4.3704371280886434e-07,0.002976707137735078,0.01638592075766887,-0.017926983320725624,-3.697692422795836e-05,-0.000197484844329443,-0.03719499325941918,3.697163775370077e-05,-9.357912727162715e-07,-0.010008529777846106,8.391915534824594e-07,0.029630110735822918,-4.8769060039685185e-05,-4.0517125606155365e-05,-0.019712386112517966,-4.665580076497598e-05,-0.0002545041464775324,0.005070853206058756,3.405691658304853e-10,2.3699867528619208e-05,-7.992715574641428e-11,-0.0006776468046517797,-0.021438825738573586,0.0,-1.7430039520999542e-10,0.7502972674703117,6.414396097609298e-11,-1.5819464499657737e-06,0.0
5,-2.5370269212106926,0.0,-0.0004067528636771886,-2.0639657097523762e-06,9.151500615091693e-06,-0.0008349468260589099,0.0009197216171789843,0.07672778879468936,9.392144821432912e-05,0.0,0.0,2.390477795423822,-6.768830932117576e-05,0.07374995879197488,0.0,-3.8568404431745865e-05,0.0,-1.7599099569354943e-06,2.0569456232803177e-05,-0.015696542598510804,-0.0011840341636679616,-3.747578245938826e-06,0.0,9.747834393525754e-05,-0.25696635332700113,-0.00046009623312586595,0.0,-1.0323775434575616e-05,0.00022644851616789724,-0.0012092015853340868,-0.023347055261349003,-0.14135436262470624,-3.2348096735650614e-06,-2.4916591951383896e-06,0.0003365769888784526,0.00010292104184213508,0.00014896828600877675,0.0005020193856863312,0.0,0.0,-0.006001348578714172,-0.015419440458387128,-1.2821230052445323,0.0,0.0,0.0,5.401802739627738e-05,3.680829736629468e-05,0.0,-0.00018434174231824428,0.8983720788577501,-6.533243606737807e-05,0.04804461961133743,-1.1200718969884551e-05,-3.2900074753428044e-07,0.0,6.031309217149985e-11,8.219465267092835e-06,6.709506686030894e-07,-0.06875386135579573,0.0002666421406625416,9.205575292947611e-07,0.0,0.0,-0.0025925188068200156,2.2291217294720107e-07,0.0008392131652140989,-0.00018470485611410338,0.0,0.0,0.0,-0.009143323635917699,-0.0178876033839339,0.0,-6.034305021076566e-06,0.0,0.0,0.0,-0.075181686874427,0.0,-0.01121915404746105,-0.34142461010284286,-3.1951571994879094e-05,0.0,0.0,-13.523518264262961,-0.003177488034343673,0.0,-0.00016621519729639184,0.00016356050900706562,-6.561649499422602e-06,0.00247504341392335,0.0,1.444174153740523e-07,-0.0011382613467142188,0.0005580941485973101,-0.002654065360468667,0.0,0.0,0.00012424575931938088,0.0,1.3144688077462122e-06,0.0,-0.048154690264274456,0.0,1.3942626873407524,8.613144669198154e-07,0.4862352840020039,0.0,0.0035128077234001746,-5.6380613312611606e-05
6,-8.978624408431774,0.0,-0.00037678760130867707,1.1317304310085034e-06,0.0,-7.782748104047638,0.0008058056057943259,0.0,2.4313442324005706e-07,0.0,0.0,0.06219538643795075,7.706630388785625e-08,0.00047123192774973024,1.3549487710135368e-06,0.0008096934800471203,-0.0016049098153424215,0.0003468060677375953,0.0017449064977688167,-0.00011064589810278104,-2.2892851541781584e-05,-0.0006624200337835527,9.869803344427983e-05,-0.11830244517792884,-1.2758760196312016e-05,4.6497021153474316e-08,-0.001929780473623563,-1.6121094314363162e-08,0.00022883730369306618,-0.7356307560708302,0.0,-0.007709065598271073,0.0,6.046927153643725e-06,0.034180705143440016,-4.099996417827878e-05,0.0,-0.02875677093154856,0.037740749249402544,-0.031073185035699537,-0.005997350490432427,0.0,0.003662605473144792,0.0,0.02103583918018124,-2.993753553172488,0.0,-3.1849363271432324e-06,-2.2705965485640906e-07,-0.00014631929884573408,0.8518514047556478,-1.5875313296794528e-09,0.05230189914334654,0.0005665491950141884,-4.871388554683529,0.002452831387129306,0.0,0.00021692200037458365,0.0,1.3647721576168093,0.11186550669887724,-0.005663639581963876,1.4567633731542949e-06,-1.0016343300433498e-05,0.0,-0.00033193831978313437,0.0,0.0,0.0,-8.109959999671676e-07,0.016077622944839942,-0.0003019507222951043,0.0023030560522441478,1.893826756740275e-06,2.3615327998246086e-11,0.038805590129555596,0.0003418709693080044,0.0,-0.07157529607452519,1.0576228415738744,7.126314901963783e-05,4.040665920095347e-05,-0.01437890304560855,0.00014988616895038044,0.0,-12.561234942171037,0.4190933214262555,-0.006400719449424052,0.0,-0.011763234890704466,-0.008155583622803525,1.8846678093960327,0.0,0.0,-7.096526167096646e-09,-0.32858897276948473,-0.003851685370180699,0.00015533279165157784,0.004736679559015064,-3.402122028613782e-06,0.00016407656352336857,-1.609256591159966e-05,-8.957510676538725,0.0,-1.0548874382475693e-05,1.3956465506140336,8.455445254116042e-05,0.49910748884279355,-4.357007165907065e-05,0.003407110221725268,-0.00025588069370346164
7,2.482480874176768e-05,0.0,-7.986626820767357e-07,0.0,0.0,-0.00047535316475324704,-0.03016519223640519,0.0,9.462051664233664e-05,0.0,0.0,0.05028643685042655,-4.234479571635998e-06,-9.482855366556212e-08,1.1045247880190793e-10,-0.0014829994817247847,0.0,0.0005936286447690009,0.0,0.0,-8.726583989528093e-05,6.947699902279631e-07,0.0,0.0,7.200671384581328e-06,-0.04560904836669575,3.048566188451402e-06,0.0736048774732393,-2.4907521021154616e-06,-0.029631188024154598,-4.394695187218425e-05,-5.775752387968019e-09,-0.0005274761789559159,2.1436836563550545e-05,-0.0037025220762063496,0.014952463823747632,0.0,0.0017591907515162818,0.0,0.0006323679951852484,0.0,0.0,6.78939362587226e-05,2.101891699874699e-05,5.357720046819457e-05,-8.747568986908278e-06,-0.003636298233822505,-0.0001817872875657295,-5.2613647432789936e-08,-0.002194898469330959,-0.12203688237581384,-6.126487559503521e-07,0.0,-0.0001137869290596456,-8.333097009163956e-12,0.0,-4.6617646630556274e-08,-0.0002484016199723715,-0.016940476922870488,-7.629472674761329e-07,0.024228235751022793,-1.552574172865755e-06,-7.009865827724602e-05,0.005988672101994105,0.0004684864578726111,0.0,-5.056783361970837e-07,0.0,-8.331340361289108e-05,0.0,0.0014433886008033956,0.0003950633813058255,-3.3416840499616825e-05,0.00024981359942185003,0.0,-1.126790446583987e-05,0.000129125302737424,1.0402129891978263e-05,6.49521451735512e-05,-0.00020077790141359575,0.0,0.0,-3.327013772413563e-05,-2.3380228890273844e-06,0.017034719490060704,-0.01777983083701784,0.0,-0.00016142163181112636,-0.0371766937254443,-1.3253122165736244e-07,-0.006413372239806602,0.0,4.2453584906227094e-09,0.0,4.8603953759494656e-05,0.0,0.0,5.0433098083979425e-06,0.0,0.00021693019646404577,0.0,-1.3594537133399649e-07,0.0,0.0,0.0,0.0,-3.048856805355469e-11,0.48919206365754486,0.0,-0.00019103033776837343,-5.602295575832159e-05
8,-8.978624408431774,-1.0123121189752698e-11,0.0,0.0013294708708354985,0.0,0.0,9.359196535584915e-06,-0.0004492436953452139,0.003304330581193775,-3.9172597052537215e-06,0.012007153892178435,2.340445337524363,1.321372967735742e-05,-0.02374311079450416,1.3549487710135368e-06,-2.6786681621457137e-05,0.0,0.0,0.0017449064977688167,0.0006936621650662908,-2.2895768548084372e-05,-0.042833889117707594,-0.002955320657597682,-0.12227024881216206,9.109564783912416e-05,0.0,0.04453861534480327,0.0,1.0541515003023103e-05,-0.8037026948145677,-0.34026997324686886,-0.007944043806919791,1.7051172408138652e-05,-1.2802255527678163e-08,6.8129603426125905e-06,-4.099996417825276e-05,4.484037125777777e-05,-0.04498358231426586,0.03776542255908549,-0.031073185035699558,0.0,0.021162916161381107,0.003550875991451352,-0.002630095770186733,0.0,0.0028202049896009496,-0.00025407679088639,0.0,3.146528478614551e-05,-0.00017545414404724773,0.8010324856075423,-2.6033185413452705e-09,0.052300076892519656,1.605074419104227e-05,0.0,0.0,0.0,0.0,6.005317219245009e-05,-0.0002576280630213314,0.04910422141464407,-0.00013878065836892602,1.4567633731543423e-06,-0.00608376450155643,0.0,-0.00033193831978313437,7.064186469777541e-08,0.0,9.248493406902362e-06,0.00041596215015687595,0.016077622944839942,-0.00029785952722951583,0.0003311458447253483,1.9983381501216683e-06,6.47980653353114e-08,0.0,0.00034217683536258425,2.393920371559507e-08,-0.07517768084480951,1.031937150338691,4.908503440264967e-05,-0.0005364990395837731,0.0003261889868660201,8.929344548611981e-07,0.04484680728925157,-12.4571121880623,0.0,-0.006387929418359446,-6.416581165492233e-05,0.4455696913833903,0.003936629134313034,-0.12386941949000763,0.0,-0.00012048874983342723,-0.00048825951182359187,-0.32858897276948473,0.12535165858784902,-3.899091316762834e-06,0.17152717957273456,0.005795125616428046,0.0,-1.5609158756802293e-05,-8.957510676538725,0.0014881777554915606,-2.4723586181485957e-07,1.4357345566237165,8.455445254116042e-05,0.49910473712701553,-0.0003811384540357848,0.0,6.077437867160298e-06
9,0.0,-1.1511290779324855e-07,-8.340958188657126e-07,0.0,0.0,-0.0008153807526645364,-0.030156641943668717,0.029631532447285225,2.511408500877117e-08,0.0,2.273433303501311e-05,-0.0295765157142008,-0.0008383077398005047,0.0,-2.33347076862851e-12,-2.7765026041535698e-05,0.0,0.023342427417707645,0.0,-0.00012545203583819858,-1.544510158850915e-05,0.0,-0.01438490697063902,1.2379076735053226e-05,7.469549258471371e-06,-0.0002705074599527284,0.0,0.0,1.3961853518150712e-06,0.0,1.1235005430059485e-05,-0.0008951462768507163,0.0,0.0001583404482914048,-5.430462932665137e-07,-0.0011059944142259928,0.0,0.0017591806106969417,0.0,0.0,0.0,-0.01205992101918375,1.654220695901844e-07,-0.0007342970813835736,5.357720046819457e-05,0.0,-0.00033009587670750594,-0.011142711016372228,0.0,-0.00018474582969894702,0.0,-0.00020161195233716692,0.048944309135551124,-0.0015581131827503095,0.0,0.0002615025810986547,0.0,0.0,7.761836827363375e-07,2.137124432838311e-07,0.019843068184175264,-3.4327954273500957e-06,0.0,-0.00243821480720018,0.0,0.0005308517403881316,1.3193796909217449e-06,0.0,-8.531917367151314e-05,0.0,0.0017128575055255762,0.0,2.0357910518646572e-05,-5.285985146373294e-07,-4.4452880396828276e-10,-1.1246142323417815e-05,0.0008146806039954551,0.0,0.00036309998740491345,-0.00020071976632917213,0.0,0.0,-3.206249291559741e-05,0.0,-0.01545338277594743,-0.01777983083701784,-0.0013488240065150621,-0.0002880031110731741,-0.03760864911904817,-2.9747192051057076e-05,0.0001186167362941283,-2.23694109068584e-05,0.0,2.2297397407510552e-05,-0.0012091242725784422,0.0,-0.03039513356471535,-5.0634393972995676e-05,-1.3591704065824987e-09,0.00021866842276936974,-2.4746700393012684e-05,5.996403619504696e-13,0.0,0.021106285247554618,-2.838748549608658e-05,0.014241119794870638,0.0,0.0,-0.0041985921701114615,0.0,-8.504048425101526e-07
