,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,4.717220201520978,-7.252292959609755,14.041092573360306,-15.468084214320648,0.0,0.0,12.626813481251876,10.809039451255138,-4.981441324573762,3.7751161960657655,0.0,-8.687100058248891,7.786157487661205,3.323261616087636,13.371536642123171,5.249554956566439,0.0,0.0,0.0,-11.509668517205618,14.18317635306809
1,4.54783141220361,-7.609992248669387,6.718735768390692,-15.47782645551762,0.0,0.0,12.961272991298907,11.465150042452027,-4.965458549248884,5.296691918765814,0.0,-6.650739335855793,5.839828328900075,0.0,13.447437002189005,5.249185730515333,0.0,0.0,0.0,-13.11027975167086,12.675671533615121
2,4.793112285606353,-7.252762006622894,7.479903025228269,-15.467999348074281,0.0,0.0,12.471922447637294,11.4798131436132,-4.986081891704291,5.3350536607604635,0.0,-8.68184467701897,0.0,0.0,13.370694577386807,5.141460452268579,0.0,0.0,0.0,-11.100661784473704,14.173394416416366
3,4.710469329378437,-7.092156050133605,6.993023339382503,-15.546104388361952,0.0,0.0,12.97925889590499,11.354530659016678,-4.794564922616035,4.265036683024608,0.0,-6.546509373877901,0.0,0.0,9.79650539967718,5.295514036444711,0.0,0.0,0.0,-9.085489583840666,12.604734421214047
4,4.7179702606273155,-7.592510016966205,17.80044948461161,-15.457455238039975,0.0,0.0,12.974131819816346,11.360125014766638,-4.9671744145604855,5.258750208463282,0.0,-8.490228899458161,5.7986957582631975,0.0,13.429566008926095,5.240090599575072,0.0,0.0,0.0,-13.39335325653947,12.469855642871813
5,4.717869714562337,-4.524988483155811,6.736868909932387,-15.468273804456746,0.0,0.0,12.968319548420986,10.822363727974972,-4.632431606187722,5.0917260563239335,0.0,-6.6141453970642194,0.0,0.0,9.25302331192267,5.141754896449541,0.0,0.0,0.0,-13.430547572252564,15.234018221272361
6,4.655599613802501,-7.615971647393689,7.491498294034442,-15.467986896977386,0.0,0.0,12.973929892104366,11.350314565047853,-4.938467158061572,5.210836020578329,0.0,-8.661787884437988,4.034204103155276,0.0,13.37072652637268,5.146521767175224,0.0,0.0,0.0,-13.11027975167086,14.03123628150569
7,4.716836239807213,-7.609602913030945,7.3064368131576,-15.467922577778639,0.0,0.0,12.967918580175306,11.359007018852399,-4.964607119993639,5.287592863748784,0.0,-8.340300638696224,5.795960826804547,0.0,13.0759552812427,5.142702147909658,0.0,0.0,0.0,-13.099982920181798,12.256270452660939
8,4.653514188275077,-7.2541095470968795,14.056148319262556,-15.468084214320648,0.0,0.0,12.626813481251876,10.84708105075364,-4.981441324573762,5.334534606830248,0.0,-8.106284336568137,7.786157487661205,3.3064462145185676,9.318037427821928,5.233272476120386,0.0,0.0,0.0,-11.593713292412833,14.217505508095478
9,4.7206585110739105,-7.610160115883565,17.79870971979869,-15.46729695211149,0.0,0.0,12.967549209535955,10.80835462537442,-4.96416090055709,3.8269297068818293,0.0,-8.00399524254954,7.572938729365225,0.0,13.294127754220403,5.271438001417236,0.0,0.0,0.0,-13.07577508038574,16.61774501890002
10,4.713195168446033,-7.626766868150586,10.845831646338354,-15.45406637211681,0.0,0.0,12.677220912744648,10.901530945664817,-4.9652529706676205,5.334494752299641,0.0,-8.278498118566791,7.460497925598835,0.0,13.209752184462754,5.250415852195084,0.0,0.0,0.0,-13.32513142563334,16.61718991160367
11,4.793112285606352,-7.239006483510405,7.299818113737224,-15.469384342393406,0.0,0.0,12.964319946753188,11.47990532714003,-4.969284042572399,5.256068748856705,0.0,-8.684611520184076,0.0,3.40668994132204,13.389173039664943,5.090346882028153,0.0,0.0,0.0,-11.1023414834502,14.150055586278754
12,4.8025004751620735,-6.663169228457303,16.0920924190208,-15.459128347234554,0.0,0.0,12.971027822954753,10.806425887631708,-4.930387008944201,5.312546533445472,0.0,-6.774346767449952,6.723387483513411,0.0,13.353665122025037,7.27264280578494,0.0,0.0,0.0,-11.42631382463912,12.412326922736604
13,4.656164773482049,-7.107628694441534,7.0441231122709045,-15.544066338877478,0.0,0.0,12.971800890345547,11.34606262814788,-4.934395150429776,4.271424823923399,0.0,-8.51678424747513,3.7473516124657307,0.0,13.342196651563505,5.2810472904066685,0.0,0.0,0.0,-13.319557781656624,12.760064135614183
14,4.713389245501634,-7.592510016966205,17.80044948461161,-15.457455238039975,0.0,0.0,12.974135307538813,11.350907581232786,-4.967782251363332,5.258750208463281,0.0,-8.490228899458161,5.86323103892051,0.0,13.429566008926095,5.240090599575073,0.0,0.0,0.0,-13.39335325653947,12.572980673584876
